district,date,month,year,visitors
Karimnagar0,9/1/2019,September,2019,0
Karimnagar0,10/1/2019,October,2019,0
Karimnagar0,11/1/2019,November,2019,0
Karimnagar0,12/1/2019,December,2019,0
Khammam,1/1/2019,January,2019,0
Khammam,2/1/2019,February,2019,0
Khammam,3/1/2019,March,2019,0
Khammam,4/1/2019,April,2019,0
Khammam,5/1/2019,May,2019,0
Khammam,6/1/2019,June,2019,0
Khammam,7/1/2019,July,2019,0
Khammam,8/1/2019,August,2019,0
Khammam,9/1/2019,September,2019,0
Khammam,10/1/2019,October,2019,0
Khammam,11/1/2019,November,2019,0
Khammam,12/1/2019,December,2019,0
Komaram0Bheem0Asifabad,1/1/2019,January,2019,0
Komaram0Bheem0Asifabad,2/1/2019,February,2019,0
Komaram0Bheem0Asifabad,3/1/2019,March,2019,0
Komaram0Bheem0Asifabad,4/1/2019,April,2019,0
Komaram0Bheem0Asifabad,5/1/2019,May,2019,0
Komaram0Bheem0Asifabad,6/1/2019,June,2019,0
Komaram0Bheem0Asifabad,7/1/2019,July,2019,0
Komaram0Bheem0Asifabad,8/1/2019,August,2019,0
Komaram0Bheem0Asifabad,9/1/2019,September,2019,0
Komaram0Bheem0Asifabad,10/1/2019,October,2019,0
Komaram0Bheem0Asifabad,11/1/2019,November,2019,0
Komaram0Bheem0Asifabad,12/1/2019,December,2019,0
Mahabubabad0,1/1/2019,January,2019,0
Mahabubabad0,2/1/2019,February,2019,0
Mahabubabad0,3/1/2019,March,2019,0
Mahabubabad0,4/1/2019,April,2019,0
Mahabubabad0,5/1/2019,May,2019,0
Mahabubabad0,6/1/2019,June,2019,0
Mahabubabad0,7/1/2019,July,2019,0
Mahabubabad0,8/1/2019,August,2019,0
Mahabubabad0,9/1/2019,September,2019,0
Mahabubabad0,10/1/2019,October,2019,0
Mahabubabad0,11/1/2019,November,2019,0
Mahabubabad0,12/1/2019,December,2019,0
Mahbubnagar,1/1/2019,January,2019,45
Mahbubnagar,2/1/2019,February,2019,29
Mahbubnagar,3/1/2019,March,2019,28
Mahbubnagar,4/1/2019,April,2019,34
Mahbubnagar,5/1/2019,May,2019,20
Mahbubnagar,6/1/2019,June,2019,28
Mahbubnagar,7/1/2019,July,2019,47
Mahbubnagar,8/1/2019,August,2019,44
Mahbubnagar,9/1/2019,September,2019,34
Mahbubnagar,10/1/2019,October,2019,37
Mahbubnagar,11/1/2019,November,2019,68
Mahbubnagar,12/1/2019,December,2019,26
Mancherial,1/1/2019,January,2019,0
Mancherial,2/1/2019,February,2019,0
Mancherial,3/1/2019,March,2019,0
Mancherial,4/1/2019,April,2019,0
Mancherial,5/1/2019,May,2019,0
Mancherial,6/1/2019,June,2019,0
Mancherial,7/1/2019,July,2019,0
Mancherial,8/1/2019,August,2019,0
Mancherial,9/1/2019,September,2019,0
Mancherial,10/1/2019,October,2019,0
Mancherial,11/1/2019,November,2019,10
Mancherial,12/1/2019,December,2019,0
Medak0,1/1/2019,January,2019,0
Medak0,2/1/2019,February,2019,0
Medak0,3/1/2019,March,2019,0
Medak0,4/1/2019,April,2019,0
Medak0,5/1/2019,May,2019,0
Medak0,6/1/2019,June,2019,0
Medak0,7/1/2019,July,2019,0
Medak0,8/1/2019,August,2019,0
Medak0,9/1/2019,September,2019,0
Medak0,10/1/2019,October,2019,0
Medak0,11/1/2019,November,2019,0
Medak0,12/1/2019,December,2019,0
Medchal0,1/1/2019,January,2019,0
Medchal0,2/1/2019,February,2019,0
Medchal0,3/1/2019,March,2019,0
Medchal0,4/1/2019,April,2019,0
Medchal0,5/1/2019,May,2019,0
Medchal0,6/1/2019,June,2019,0
Medchal0,7/1/2019,July,2019,0
Medchal0,8/1/2019,August,2019,0
Medchal0,9/1/2019,September,2019,0
Medchal0,10/1/2019,October,2019,0
Medchal0,11/1/2019,November,2019,0
Medchal0,12/1/2019,December,2019,0
Mulugu,1/1/2019,January,2019,0
Mulugu,2/1/2019,February,2019,45
Mulugu,3/1/2019,March,2019,40
Mulugu,4/1/2019,April,2019,40
Mulugu,5/1/2019,May,2019,40
Mulugu,6/1/2019,June,2019,50
Mulugu,7/1/2019,July,2019,55
Mulugu,8/1/2019,August,2019,50
Mulugu,9/1/2019,September,2019,60
Mulugu,10/1/2019,October,2019,60
Mulugu,11/1/2019,November,2019,70
Mulugu,12/1/2019,December,2019,65
Nagarkurnool0,1/1/2019,January,2019,35
Nagarkurnool0,2/1/2019,February,2019,15
Nagarkurnool0,3/1/2019,March,2019,14
Nagarkurnool0,4/1/2019,April,2019,18
Nagarkurnool0,5/1/2019,May,2019,14
Nagarkurnool0,6/1/2019,June,2019,14
Nagarkurnool0,7/1/2019,July,2019,17
Nagarkurnool0,8/1/2019,August,2019,22
Nagarkurnool0,9/1/2019,September,2019,7
Nagarkurnool0,10/1/2019,October,2019,3
Nagarkurnool0,11/1/2019,November,2019,30
Nagarkurnool0,12/1/2019,December,2019,10
Nalgonda,1/1/2019,January,2019,0
Nalgonda,2/1/2019,February,2019,0
Nalgonda,3/1/2019,March,2019,0
Nalgonda,4/1/2019,April,2019,0
Nalgonda,5/1/2019,May,2019,0
Nalgonda,6/1/2019,June,2019,0
Nalgonda,7/1/2019,July,2019,0
Nalgonda,8/1/2019,August,2019,0
Nalgonda,9/1/2019,September,2019,0
Nalgonda,10/1/2019,October,2019,0
Nalgonda,11/1/2019,November,2019,0
Nalgonda,12/1/2019,December,2019,0
Narayanpet,1/1/2019,January,2019,0
Narayanpet,2/1/2019,February,2019,0
Narayanpet,3/1/2019,March,2019,0
Narayanpet,4/1/2019,April,2019,0
Narayanpet,5/1/2019,May,2019,0
Narayanpet,6/1/2019,June,2019,0
Narayanpet,7/1/2019,July,2019,0
Narayanpet,8/1/2019,August,2019,0
Narayanpet,9/1/2019,September,2019,0
Narayanpet,10/1/2019,October,2019,0
Narayanpet,11/1/2019,November,2019,0
Narayanpet,12/1/2019,December,2019,5
Nirmal,1/1/2019,January,2019,0
Nirmal,2/1/2019,February,2019,0
Nirmal,3/1/2019,March,2019,0
Nirmal,4/1/2019,April,2019,0
Nirmal,5/1/2019,May,2019,0
Nirmal,6/1/2019,June,2019,0
Nirmal,7/1/2019,July,2019,0
Nirmal,8/1/2019,August,2019,0
Nirmal,9/1/2019,September,2019,0
Nirmal,10/1/2019,October,2019,0
Nirmal,11/1/2019,November,2019,0
Nirmal,12/1/2019,December,2019,0
Nizamabad,1/1/2019,January,2019,0
Nizamabad,2/1/2019,February,2019,1
Nizamabad,3/1/2019,March,2019,0
Nizamabad,4/1/2019,April,2019,0
Nizamabad,5/1/2019,May,2019,0
Nizamabad,6/1/2019,June,2019,0
Nizamabad,7/1/2019,July,2019,0
Nizamabad,8/1/2019,August,2019,0
Nizamabad,9/1/2019,September,2019,0
Nizamabad,10/1/2019,October,2019,0
Nizamabad,11/1/2019,November,2019,0
Nizamabad,12/1/2019,December,2019,0
Peddapalli,1/1/2019,January,2019,0
Peddapalli,2/1/2019,February,2019,0
Peddapalli,3/1/2019,March,2019,0
Peddapalli,4/1/2019,April,2019,0
Peddapalli,5/1/2019,May,2019,0
Peddapalli,6/1/2019,June,2019,0
Peddapalli,7/1/2019,July,2019,0
Peddapalli,8/1/2019,August,2019,0
Peddapalli,9/1/2019,September,2019,0
Peddapalli,10/1/2019,October,2019,0
Peddapalli,11/1/2019,November,2019,0
Peddapalli,12/1/2019,December,2019,0
Rajanna0Sircilla0,1/1/2019,January,2019,0
Rajanna0Sircilla0,2/1/2019,February,2019,0
Rajanna0Sircilla0,3/1/2019,March,2019,0
Rajanna0Sircilla0,4/1/2019,April,2019,0
Rajanna0Sircilla0,5/1/2019,May,2019,0
Rajanna0Sircilla0,6/1/2019,June,2019,0
Rajanna0Sircilla0,7/1/2019,July,2019,0
Rajanna0Sircilla0,8/1/2019,August,2019,0
Rajanna0Sircilla0,9/1/2019,September,2019,0
Rajanna0Sircilla0,10/1/2019,October,2019,0
Rajanna0Sircilla0,11/1/2019,November,2019,0
Rajanna0Sircilla0,12/1/2019,December,2019,0
Ranga0Reddy,1/1/2019,January,2019,0
Ranga0Reddy,2/1/2019,February,2019,0
Ranga0Reddy,3/1/2019,March,2019,0
Ranga0Reddy,4/1/2019,April,2019,0
Ranga0Reddy,5/1/2019,May,2019,0
Ranga0Reddy,6/1/2019,June,2019,0
Ranga0Reddy,7/1/2019,July,2019,0
Ranga0Reddy,8/1/2019,August,2019,0
Ranga0Reddy,9/1/2019,September,2019,0
Ranga0Reddy,10/1/2019,October,2019,0
Ranga0Reddy,11/1/2019,November,2019,0
Ranga0Reddy,12/1/2019,December,2019,0
Sangareddy0,1/1/2019,January,2019,0
Sangareddy0,2/1/2019,February,2019,0
Sangareddy0,3/1/2019,March,2019,0
Sangareddy0,4/1/2019,April,2019,0
Sangareddy0,5/1/2019,May,2019,0
Sangareddy0,6/1/2019,June,2019,0
Sangareddy0,7/1/2019,July,2019,0
Sangareddy0,8/1/2019,August,2019,0
Sangareddy0,9/1/2019,September,2019,0
Sangareddy0,10/1/2019,October,2019,0
Sangareddy0,11/1/2019,November,2019,0
Sangareddy0,12/1/2019,December,2019,0
Siddipet,1/1/2019,January,2019,0
Siddipet,2/1/2019,February,2019,0
Siddipet,3/1/2019,March,2019,0
Siddipet,4/1/2019,April,2019,0
Siddipet,5/1/2019,May,2019,0
Siddipet,6/1/2019,June,2019,0
Siddipet,7/1/2019,July,2019,0
Siddipet,8/1/2019,August,2019,0
Siddipet,9/1/2019,September,2019,0
Siddipet,10/1/2019,October,2019,0
Siddipet,11/1/2019,November,2019,0
Siddipet,12/1/2019,December,2019,0
Suryapet,1/1/2019,January,2019,0
Suryapet,2/1/2019,February,2019,0
Suryapet,3/1/2019,March,2019,0
Suryapet,4/1/2019,April,2019,0
Suryapet,5/1/2019,May,2019,0
Suryapet,6/1/2019,June,2019,0
Suryapet,7/1/2019,July,2019,0
Suryapet,8/1/2019,August,2019,0
Suryapet,9/1/2019,September,2019,0
Suryapet,10/1/2019,October,2019,0
Suryapet,11/1/2019,November,2019,0
Suryapet,12/1/2019,December,2019,0
Vikarabad,1/1/2019,January,2019,0
Vikarabad,2/1/2019,February,2019,0
Vikarabad,3/1/2019,March,2019,0
Vikarabad,4/1/2019,April,2019,0
Vikarabad,5/1/2019,May,2019,0
Vikarabad,6/1/2019,June,2019,0
Vikarabad,7/1/2019,July,2019,0
Vikarabad,8/1/2019,August,2019,0
Vikarabad,9/1/2019,September,2019,0
Vikarabad,10/1/2019,October,2019,0
Vikarabad,11/1/2019,November,2019,0
Vikarabad,12/1/2019,December,2019,0
Wanaparthy0,1/1/2019,January,2019,0
Wanaparthy0,2/1/2019,February,2019,0
Wanaparthy0,3/1/2019,March,2019,0
Wanaparthy0,4/1/2019,April,2019,0
Wanaparthy0,5/1/2019,May,2019,0
Wanaparthy0,6/1/2019,June,2019,0
Wanaparthy0,7/1/2019,July,2019,0
Wanaparthy0,8/1/2019,August,2019,0
Wanaparthy0,9/1/2019,September,2019,0
Wanaparthy0,10/1/2019,October,2019,0
Wanaparthy0,11/1/2019,November,2019,0
Wanaparthy0,12/1/2019,December,2019,0
Warangal0(Rural),1/1/2019,January,2019,0
Warangal0(Rural),2/1/2019,February,2019,0
Warangal0(Rural),3/1/2019,March,2019,0
Warangal0(Rural),4/1/2019,April,2019,0
Warangal0(Rural),5/1/2019,May,2019,0
Warangal0(Rural),6/1/2019,June,2019,0
Warangal0(Rural),7/1/2019,July,2019,0
Warangal0(Rural),8/1/2019,August,2019,0
Warangal0(Rural),9/1/2019,September,2019,0
Warangal0(Rural),10/1/2019,October,2019,0
Warangal0(Rural),11/1/2019,November,2019,0
Warangal0(Rural),12/1/2019,December,2019,0
Warangal0(Urban),1/1/2019,January,2019,175
Warangal0(Urban),2/1/2019,February,2019,200
Warangal0(Urban),3/1/2019,March,2019,200
Warangal0(Urban),4/1/2019,April,2019,190
Warangal0(Urban),5/1/2019,May,2019,175
Warangal0(Urban),6/1/2019,June,2019,195
Warangal0(Urban),7/1/2019,July,2019,185
Warangal0(Urban),8/1/2019,August,2019,230
Warangal0(Urban),9/1/2019,September,2019,240
Warangal0(Urban),10/1/2019,October,2019,220
Warangal0(Urban),11/1/2019,November,2019,230
Warangal0(Urban),12/1/2019,December,2019,210
Yadadri0Bhongir,1/1/2019,January,2019,0
Yadadri0Bhongir,2/1/2019,February,2019,0
Yadadri0Bhongir,3/1/2019,March,2019,0
Yadadri0Bhongir,4/1/2019,April,2019,0
Yadadri0Bhongir,5/1/2019,May,2019,0
Yadadri0Bhongir,6/1/2019,June,2019,0
Yadadri0Bhongir,7/1/2019,July,2019,0
Yadadri0Bhongir,8/1/2019,August,2019,0
Yadadri0Bhongir,9/1/2019,September,2019,0
Yadadri0Bhongir,10/1/2019,October,2019,0
Yadadri0Bhongir,11/1/2019,November,2019,0
Yadadri0Bhongir,12/1/2019,December,2019,0
